"gutenberg_id","tokens"
57507,65532
57508,39896
57509,51334
5751,59289
57511,728
57512,61308
57514,3847
57518,28359
5752,57343
57520,74147
57523,38089
57524,609
57526,9806
57527,69533
57528,87594
57529,3675
5753,164574
57531,71760
57532,146142
57533,13013
57535,40222
57536,6242
57537,1987
57538,2227
57539,78119
5754,158372
57540,39699
57541,936
57542,1154
57543,70787
57545,8428
57546,165929
57548,183762
5755,113577
57551,29276
57555,72616
57556,14639
57558,48238
57559,23912
5756,61881
57560,94775
57562,59519
57564,46777
57566,104507
57568,91534
57569,56552
5757,81416
57574,41057
57575,109068
57577,30691
5758,68913
57580,105164
57581,152767
57582,22345
57583,28964
57585,78838
57586,132265
57588,10617
5759,14340
57592,99960
57597,54068
57598,29000
57599,59008
5760,59549
57600,32149
57601,19190
57603,81408
57606,94764
5761,78192
57610,66800
57613,48689
57614,92510
57616,41985
57619,18575
5762,23118
57623,60136
57624,74450
57625,51400
57626,1989
57627,120813
57628,281579
57631,33281
57634,282949
57637,73406
57638,198610
57639,101401
5764,48214
57640,87841
57641,88330
57642,33360
57643,49162
57644,23497
57645,58866
57646,122397
5765,161552
57650,7823
57651,13995
57658,16933
57659,95546
57660,10070
57663,19870
57664,59952
57666,119108
57667,103031
57669,78597
5767,77037
57671,38309
57672,49903
57673,18226
57676,1570
5768,74872
57681,54053
57683,8413
57684,2782
57685,142790
57686,2261
57688,22900
57689,12547
5769,80738
57690,110922
57691,638
57694,1779
57695,50135
57696,1475
57699,64632
577,90346
5770,44313
57701,102022
57702,6402
57703,691
57704,46268
57705,227436
57706,1925
57707,101228
57708,2840
57709,164228
5771,23638
57710,62219
57713,377270
57714,1485
57715,128251
57716,1883
57718,1199
5772,88021
57720,691
57721,1546
57722,61634
57726,16856
57729,22474
5773,158774
57735,31327
57737,51829
57738,80178
57739,46805
5774,58642
57740,55338
57744,145192
57749,26811
5775,140689
57750,140118
57751,32122
57752,14044
57753,40478
57755,49787
57756,191986
57757,17878
57758,115034
5776,97316
57763,47575
57768,27079
57769,22250
5777,107942
57771,154450
57773,53790
57774,113910
57776,125092
57777,139394
57778,83377
5778,56855
57782,70539
57785,195275
57786,25231
5779,84329
57791,16630
57795,42729
57798,48369
57799,74340
578,44866
5780,49314
57800,39379
57801,16586
57803,188739
57804,92053
57806,46898
57810,71306
57812,94440
57813,128230
57814,50373
57815,51807
57816,47872
57819,43727
5782,13193
57820,107813
57821,27178
57823,144002
57825,32166
5783,15771
57830,105689
57833,45473
57836,222578
57838,32524
5784,19604
57844,42592
57845,175030
57846,195663
57847,139066
57848,16045
57849,10949
5785,24130
57851,101291
57852,46216
57854,36611
5786,23021
57861,85374
57862,156506
57867,100450
57868,335803
5787,23806
57875,166920
57876,200300
5788,40457
57882,39666
57884,118823
57885,88502
57889,54915
5789,45730
57896,54047
57897,78189
57898,91333
579,56901
5790,7119
57900,74841
57903,75151
57904,42641
57906,52369
57907,150832
57908,22573
5791,22532
57910,63711
57911,103173
57913,81065
57916,46913
57917,106266
57918,45379
5792,22419
57920,63369
57921,57034
57922,170150
57925,86405
57927,34512
5793,14739
57931,108845
57933,113792
57934,82920
5794,7800
57944,71590
57945,49633
57946,52536
57947,52495
57949,38365
5795,22353
57950,139088
57953,1464
57954,96479
57961,34695
57962,70133
57966,6859
5797,100603
57970,87326
57971,29339
57973,86899
57976,43721
57978,122908
5798,16755
57980,105951
57985,44765
57986,55923
57988,197953
57989,52877
5799,141705
57990,47947
57995,54234
57998,52315
580,305070
5800,10198
58002,76942
58003,69362
58004,57886
58007,206484
58009,44198
58013,52311
5802,12689
58021,22277
58022,21917
58024,20918
58025,2162
58028,125559
5803,48120
58032,4420
58033,37784
58041,53095
58042,28912
58045,171603
58046,83607
58047,82487
5805,76241
58057,210975
58058,32879
5806,23725
58061,51926
58064,4139
58065,22557
58068,150551
5807,75585
58070,114361
58071,1686
58073,54025
58074,85490
58075,4260
58076,34885
58078,26151
5808,27982
58080,6651
58081,66887
58082,79295
58085,53908
58086,193317
58089,5839
5809,22189
58091,37030
58092,80943
58093,72784
58099,61635
581,29806
5810,24804
58100,146827
58105,2939
58106,4127
58107,51334
58108,21262
58109,39667
5811,18227
58111,15650
58114,8839
58115,70853
58117,37186
58118,93541
58119,186144
5812,37900
58121,13634
58123,79910
58125,58441
5813,31261
58131,7779
58132,47101
58134,78893
58136,29072
58137,27441
58139,119039
5814,29170
58140,108812
58147,129316
5815,76045
58150,71340
58155,97922
58157,10384
58158,123248
58159,18216
5816,96336
58162,5312
58163,8896
58164,61377
58165,42034
58168,76853
58169,194403
5817,73038
58174,39041
58175,127042
58176,20607
58179,19017
5818,24385
58181,6762
58183,98852
58184,32758
58185,17840
58188,228703
5819,23472
58192,58045
58193,14750
58195,744
58197,75698
58198,56368
58199,7665
582,24418
5820,21032
58201,7036
58202,73221
58204,66332
58205,130293
58206,47565
58207,2752
58209,180035
5821,23840
58212,66576
58216,379357
58217,65189
5822,22763
58222,47600
58224,150937
58226,13866
5823,21275
58230,59037
58231,56625
58232,148613
58233,57488
5824,22969
58241,127224
58245,107214
58246,23752
58249,7377
5825,11077
58253,149367
58256,79797
5826,184974
58263,15367
58266,120105
58268,241327
58269,78409
5827,43171
58270,141951
58271,45032
58272,865
58273,2395
58274,74506
58279,20092
5828,57229
58280,300499
58281,42640
58282,60646
58284,90834
58285,72748
58287,89579
58288,176520
58289,215670
5829,65565
58292,41364
58294,14418
58295,80071
583,248371
5830,72180
58302,2972
58304,49538
58305,47484
58307,63716
58310,126459
58312,5371
58314,59786
5832,53457
58320,84822
58321,79400
58322,79683
58323,243909
58324,175272
58325,184443
5833,48398
58330,45581
58332,94564
58333,16011
58334,60568
58336,53052
58337,94606
58338,109626
5834,44571
58340,103765
58344,43186
58345,93648
58346,88819
58347,144741
58348,79861
58349,42033
5835,34368
58355,137241
58356,62681
58359,149913
5836,19458
58361,57028
58364,32486
5837,14138
58371,43890
58379,37390
5838,14734
58381,49035
58382,1689
58383,16679
58387,37987
5839,15407
58390,106905
58392,1993
58394,174049
58395,66588
58396,29983
58397,11568
584,25560
5840,12365
58402,32800
58403,87159
58405,43128
58406,55494
58407,36050
58408,252818
58409,73229
5841,8584
58410,85144
58411,154572
58412,91385
58416,34910
5842,14650
58421,135468
58422,43167
58423,36074
58424,7686
5843,213847
58430,74036
58431,97613
58433,37135
58434,30089
58435,10371
58436,81068
58439,1956
5844,16576
58441,43156
58442,46875
58443,90024
58446,27411
58449,66247
58450,116710
58451,73227
58454,61443
58455,98249
58456,60003
58458,51021
58459,53444
5846,16180
58460,18029
58461,36266
58462,190536
58464,130857
58465,90299
58466,52032
58468,92300
58469,33420
5847,99866
58470,67661
58471,101523
58472,27834
58473,25960
58475,33262
58477,8719
58478,5032
5848,22403
58480,47210
58482,71910
58483,50404
58486,191914
5849,12195
58491,57895
58496,32000
58498,18058
58499,108762
585,25529
5850,76039
58500,163815
58502,56900
58507,22467
58508,3866
58509,104477
5851,105260
58511,59998
58512,59172
58513,40271
58514,32182
58516,61312
58517,59670
58518,53197
58519,49343
5852,59528
58523,107952
58524,2330
58525,71870
58526,69247
58527,2235
58529,844246
5853,114970
58530,134130
58531,31500
58534,114026
5854,30392
58540,92009
58542,105156
58549,18269
5855,30886
58550,4544
58551,5051
58553,34016
58555,13327
58556,1252
58557,86158
58558,16485
58559,243234
5856,44625
58560,2941
58562,41239
58565,177942
58566,95131
58568,57169
58569,30874
5857,26868
58571,38924
58573,403
58574,6937
58575,57984
58576,111035
58577,79113
5858,31394
58580,42683
58581,3419
58582,185792
58583,8809
58584,9576
58585,12540
58586,8342
5859,37516
58591,160989
58592,122591
58593,74389
58594,78924
58595,53309
58596,218453
58597,54715
58598,16304
5860,41275
58601,75494
58602,108267
58604,138599
58606,144185
58608,139370
58609,10601
5861,43837
58610,11479
58611,20106
58614,189748
58617,34045
5862,44302
58620,55485
58621,11044
58622,126374
58624,78955
58625,116949
58626,26799
58627,82473
58628,38667
58629,25128
5863,40742
58632,84286
58633,42518
58634,44244
58635,69547
58638,61166
58639,2523
5864,37533
58642,10051
58644,6576
58646,3601
58647,7940
5865,75731
58650,141860
58651,12035
58652,72472
58654,103370
58656,99718
58658,315481
58659,4738
5866,23106
58660,33162
58664,3982
58665,8843
58666,96214
58667,79816
58668,73038
58669,303434
58670,6403
58671,61317
58672,85189
58673,7647
58677,82584
58678,65882
58679,68999
5868,7328
58680,73455
58681,49248
58682,10677
58684,61061
58687,3885
58688,24556
5869,35014
58691,56002
58692,11059
58693,48748
58694,149042
58696,22620
58697,48736
58699,60643
587,77896
58700,60213
58701,162916
58705,101237
58707,145692
58709,45198
5871,88291
58710,42495
58711,150193
58715,21956
58717,58659
58719,3096
5872,84264
58720,3552
58721,3231
58722,12835
58723,50939
58725,4596
58726,48191
58727,52737
58728,45516
5873,16686
58730,3919
58731,61025
58732,7587
58733,2860
58736,7549
58737,14390
58739,3288
5874,80700
58740,158989
58741,4797
58743,5596
58748,9044
5875,47052
58750,232235
58754,3060
58757,56910
5876,71222
58762,36994
58764,59346
58765,46991
58766,42612
58768,74914
58769,31037
58770,33147
58771,4535
58774,167711
58775,52529
58776,152294
58777,1871
58778,9685
58781,222241
58784,10244
58785,120864
58786,33473
58790,4885
58791,44978
58792,21108
58795,52012
58796,50926
58798,11038
588,48878
58800,75552
58802,6344
58803,7981
58806,3096
58807,1839
58809,190947
58810,83776
58812,179561
58813,536
58814,214979
58817,53972
58819,23548
5882,19504
58820,59996
58821,64571
58824,4732
58827,1318
58829,100994
5883,55950
58830,95197
58831,25483
58834,242507
58835,20550
58836,100032
58837,127850
58838,85057
58839,8373
58840,34222
58841,68692
58843,2432
58844,4125
58846,104812
58849,86271
58850,9531
58852,216265
58853,48003
58855,20188
58856,71662
58859,81856
58860,91273
58861,90699
58862,77874
58866,65397
58867,123959
58869,90101
5887,30
58870,100537
58871,111110
58873,31245
58874,81470
58876,49718
58877,53703
58878,805
58879,36229
5888,24856
58881,52831
58882,94805
58884,100420
58886,76582
58889,156123
5889,7758
58892,79927
58893,5792
58894,78766
58898,62766
58899,4929
589,101708
5890,10510
58900,85642
58901,78788
58902,78803
58904,2110
58905,1708
58907,39829
58908,184892
58909,58530
5891,194694
58912,20090
58913,57070
58914,48012
58915,69330
58918,33171
58920,16624
58921,26401
58922,19932
58924,85917
58925,17604
58929,54097
5893,54033
58930,72658
58931,54687
58932,73578
58933,104523
58934,63984
58935,5627
58937,42879
58938,77238
58939,17567
5894,95665
58940,82277
58942,43918
58943,7977
58944,73103
58947,66008
5895,59237
58950,10651
58952,70316
58953,60103
58954,66616
58956,24718
58958,14010
5896,64576
58960,29606
58962,54012
58964,29033
58967,4964
58968,104151
5897,206556
58970,25863
58972,68521
58973,118875
58974,8133
5898,112394
58982,49565
58983,154059
58984,152284
58987,95800
58988,203348
5899,42536
58990,46160
58991,4670
58994,20741
58995,3311
58996,107033
58998,95601
590,63696
5900,29704
59000,111175
59002,64743
59004,27419
59005,63910
59006,30326
59007,153917
59008,3440
59009,3800
59010,9289
59011,4855
59012,22399
59013,50207
59015,65047
59016,35563
59018,45727
59019,1109
59020,64370
59021,130806
59022,70282
59031,141074
59032,72312
59033,98925
59034,3803
59035,57707
59036,5289
59039,48969
59040,65278
59042,35798
59043,58560
59050,82564
59052,92462
59054,16866
59055,154323
59056,458
59057,67211
59060,64821
59061,5402
59062,47524
59063,54187
59066,85412
59068,12310
59069,29548
59070,12322
59071,28696
59072,72415
59074,65757
59075,254490
59077,49539
59078,11941
59080,104467
59082,44026
59083,91759
59085,41799
59090,47033
59091,18849
59092,90526
59093,241592
59094,119438
59096,85556
59099,33715
591,7967
59100,9223
59101,8849
59106,54226
59107,45259
59109,45468
59110,171994
59111,2343
59112,21901
59113,107554
59116,15644
59120,64852
59121,91473
59122,8013
59123,2712
59125,7844
59126,59125
59132,60114
59135,112864
59136,41112
59138,150008
59141,7119
59142,88120
59143,82731
59144,192119
59145,18523
59146,7798
59147,33915
59148,5027
59149,3211
59157,5907
59158,25239
59159,3208
59160,10424
59162,218213
59164,1711
59165,60220
59166,24353
59167,14326
59168,36926
59169,53781
59171,13469
59174,9491
59176,50689
59177,92663
59178,89702
59179,67418
59180,56143
59181,103990
59182,26541
59188,122375
59191,109605
59195,3702
59196,1580
59197,90875
59198,48053
59199,86204
592,16189
59200,96254
59201,112574
59202,60144
59203,8051
59204,172611
59205,52149
59206,54609
59207,157574
59210,47834
59211,168487
59212,161788
59214,84765
59215,67672
59216,12176
59217,87736
59220,44785
59223,57237
59226,12404
59227,653
59230,14613
59231,114932
59232,20163
59233,45635
59234,165910
59236,181993
59237,53789
59238,28048
59239,89321
59240,78919
59242,2332
59243,3076
59247,37587
59249,34509
59250,67827
59251,63008
59252,3187
59253,56072
59254,69026
59256,200492
59257,41939
59258,70262
59259,4206
59264,66175
59269,108688
59270,98194
59271,16036
59272,4852
59273,88644
59276,11057
59277,67767
59280,3177
59281,5277
59282,22332
59283,33403
59285,3191
59286,16153
59287,5045
59288,6465
59289,2595
59295,50717
59297,3200
59299,2539
593,89162
59300,4048
59301,1668
59302,4429
59303,118174
59304,2449
59306,84578
59307,15252
59310,76745
59311,32121
59312,42824
59313,23544
59314,14400
59318,3777
59319,63134
59320,26494
59321,46788
59322,119540
59323,7853
59324,2813
59326,68936
59330,29550
59331,219105
59332,62373
59333,51552
59336,13678
59343,40483
59344,14671
59345,6363
59348,22646
59349,37757
59351,155710
59352,175593
59354,43657
59356,17121
59358,14710
59359,8103
59360,14284
59361,502
59366,165051
59367,34
59368,2998
59369,56300
59370,32178
59372,39051
59373,7467
59375,1870
59376,4383
59378,5494
59379,10148
59380,9735
59385,13210
59386,269035
59388,68731
59390,185148
59392,20486
59393,1070
59394,2393
59396,134552
59398,10446
59400,174531
59404,4743
59405,39
59407,9847
59409,9491
59411,46028
59413,75829
59414,3914
59415,5661
59418,5275
59422,117164
59424,209901
59425,54029
59426,26189
59428,49531
59429,69301
59430,42740
59432,50402
59434,75436
59437,98726
59438,16622
59439,39579
59440,10833
59441,78733
59443,35389
59444,133699
59446,119293
59447,7950
59450,7221
59454,33398
59455,171885
59456,65987
59457,85007
59458,9057
59460,1782
59461,2189
59462,6150
59463,80792
59465,287652
5947,20262
59470,7015
59473,59384
59474,8987
59475,116229
59476,90189
59478,69628
59486,3651
59489,120126
5949,16715
59490,53395
59497,36658
59498,6536
59499,100465
595,8667
5950,201640
59501,29860
59503,5445
59504,4155
59505,3315
59506,264889
59507,1432
59509,8035
59512,149150
59514,5240
59515,8586
59517,64209
59519,42338
59520,40075
59524,18944
59526,77936
59527,16797
59528,6789
59529,56922
5953,61488
59530,101478
59531,98734
59532,103332
59533,35134
59535,23472
59536,73476
59538,97082
5954,48140
59540,6555
59541,1607
59542,4595
59543,25493
59545,10222
59546,19917
59548,53991
59549,42175
5955,15749
59550,34268
59551,79790
59552,95218
59554,4686
59555,10118
59556,808
5956,48199
59560,27537
59561,2640
59564,116152
59565,86697
59567,56587
5957,63942
59570,529
59571,10088
59572,415
59573,138279
59574,9206
59575,5638
59577,76377
59578,68355
5958,32814
59581,7252
59584,150628
59585,151412
59588,11287
5959,227084
59590,36
59591,30917
59592,72444
59593,124073
59594,36339
59598,86451
59599,12852
596,11883
5960,13788
59601,41918
59602,2600
59603,10829
59604,16594
59605,9437
59606,165178
59607,202717
59608,49167
59609,4583
5961,63963
59610,918
59614,2275
59615,808
59616,3366
59617,89749
59618,132187
59619,57229
5962,82170
59622,4410
59623,68687
59624,67956
59625,4895
59626,23104
5963,87693
59634,53875
59637,1720
59638,4429
5964,188988
59640,91500
59642,13662
59643,9733
59645,48823
59647,64516
59648,56080
5965,66479
59650,11461
59652,6205
59653,54261
59654,35315
59657,112472
59658,154614
5966,51037
59662,118542
59663,32549
59669,2245
5967,51668
59670,5480
59671,1052
59672,6467
59673,123863
59674,26120
59677,8063
59678,114206
5968,49717
59680,2663
59681,61636
59685,132299
59689,19728
5969,152404
59693,894
59694,36672
59698,15122
5970,22030
59700,45208
59702,98529
59703,5776
59705,12090
59706,1310
59707,10847
5971,85288
59710,13214
59711,13811
59712,5061
59713,125584
59715,153307
59716,82616
5972,122194
59720,62874
59721,62017
59722,79404
59724,8545
59726,4698
59727,14943
59728,18997
59729,29605
5973,52686
59730,53498
59732,37570
59733,30261
59737,19773
59738,53651
59739,12576
5974,57253
59741,88240
59742,4964
59743,86930
59746,66838
59747,31823
5975,56288
59750,38867
59751,26390
59752,62875
59754,140539
59755,127447
59756,10844
59757,25988
59759,12999
5976,166176
59763,125872
59764,80619
59768,4120
59769,69624
5977,46917
59771,104581
59772,103199
59774,117514
59775,65473
59776,60636
59777,19735
59778,8822
5978,100442
59780,67858
59782,173238
59783,21693
59785,579
59788,69143
59789,34964
5979,118598
59790,68607
59791,51195
59792,104435
59793,27287
59794,203958
59795,83532
59798,63931
59799,35716
5980,129999
59800,5819
59801,7040
59802,5260
59804,31595
59806,57489
59807,67344
59809,34020
59814,8684
59815,78900
59816,47592
59818,80549
59819,21818
5982,2901
59820,114120
59822,114488
59823,129960
59824,22035
59825,6335
59826,92560
59827,111230
59828,442225
59829,53907
59830,112754
59832,126187
59834,65109
59836,8674
59841,83771
59843,263662
59844,23281
59845,64059
59846,79369
59847,34749
59848,152385
59850,33477
59851,19219
59853,67606
59854,114041
59857,206784
59858,6226
5986,49237
59860,68316
59861,6105
59862,33450
59864,4661
59865,43381
59868,62250
5987,72377
59873,85133
59874,67550
59875,33894
5988,37801
59880,68849
59882,19070
59883,21387
59885,12486
59887,46965
5989,45316
59890,7450
59892,93854
59893,73852
59894,27466
59895,77886
59896,19444
59897,3290
59898,67859
59899,36376
599,306936
5990,40448
59900,46187
59901,66055
59902,67173
59904,71558
59907,90559
59909,21845
5991,39129
59911,77480
59912,78203
59913,5577
59914,52369
59918,150667
5992,64763
59920,60225
59922,29496
59923,14842
59924,141247
59927,181887
59928,55066
59929,28009
5993,46433
59930,20506
59931,152385
59932,78573
59933,125239
59934,107496
59935,52591
59936,128909
59937,151706
59938,217680
5994,64264
59940,9178
59941,59707
59944,73497
5995,139318
59951,181003
59952,184546
59955,48143
59956,18900
59959,187623
5996,64612
59960,135430
59961,143755
59962,99309
59963,105244
59964,86140
59965,16208
59966,89872
59967,59735
5997,65419
59970,182696
59971,81239
59974,48490
59975,70694
5998,212162
59981,70984
59982,2817
59985,63549
59986,48373
59988,10409
5999,182276
59990,23340
59993,61837
59994,2737
59995,8097
59999,85876
6,1226
600,44383
60001,100294
60003,56169
60006,24486
60007,104145
6001,61961
60011,9775
60012,315
60013,1020
60015,34874
60017,23628
60018,59308
6002,68855
60020,8712
60022,8584
60025,163817
60026,19454
60028,164905
60029,169420
60034,35221
60035,180103
60036,101674
60037,120133
60038,46158
60039,29250
60040,139052
60041,89360
60042,28858
60044,11781
60046,6720
60048,207033
6005,95655
60050,63309
60051,134539
60054,244478
60055,33
60057,53218
60058,29529
60059,80497
6006,64658
60060,76846
60065,21151
60066,68381
60067,89266
60068,102077
6007,101052
60070,16914
60072,74138
60073,69725
60074,13580
60075,80781
60076,174326
60077,23822
60078,42172
6008,83686
60082,108938
60084,19953
60086,140911
6009,51474
60090,74207
60093,42815
60095,43012
60096,54062
60097,97782
60098,59047
60099,47675
601,137458
6010,99650
60100,134804
60102,141318
60104,151138
60108,10485
60109,64140
6011,123048
60112,9364
60113,129264
60114,7382
60119,46736
6012,141199
60120,106159
60121,110349
60122,105249
60123,104801
60124,63439
60125,76430
60126,52602
60129,14219
6013,109498
60133,36546
60135,104256
60136,65498
60138,18373
6014,102235
60142,16470
60143,32508
60144,55802
60145,100639
60146,11065
60149,61309
6015,76246
60150,68721
60152,179370
60153,57981
60154,48535
60157,68808
60159,60843
6016,47648
60162,62403
60163,45909
60164,69679
60166,128763
60167,66939
60168,95289
60169,52371
6017,105054
60170,119827
60173,22431
60175,52033
60176,86470
60177,129525
60178,96912
60179,105805
6018,125098
60180,8424
60182,79174
60184,115896
60185,85039
60189,64001
6019,265081
60191,52437
60193,12048
60195,30913
60196,45684
60197,15022
6020,113895
60205,71902
60207,2213
60209,35987
6021,138233
60212,171683
60213,26569
60214,4177
60215,129501
60219,94679
60220,74900
60222,55441
60226,92723
60227,38023
60229,7382
6023,67676
60233,43396
60234,11117
60235,81114
60236,31776
60237,2955
60239,14269
6024,3815
60241,123784
60242,36261
60243,8855
60244,70858
60245,17637
60246,10200
60248,71281
6025,12089
60250,203189
60252,6845
60253,126466
60254,179391
60255,35917
60256,42362
60258,139259
60259,2100
6026,27285
60260,12726
60261,12288
60262,69668
60263,3909
60265,44530
60269,87364
6027,11462
60270,55141
60271,26521
60272,65947
60273,51134
60275,40303
60276,22961
60277,135890
60278,70840
60279,84737
6028,133433
60280,42620
60282,31160
60283,3299
60286,217613
60289,27075
6029,99424
60290,101136
60291,5001
60294,31571
60296,48026
60297,10610
60299,62441
603,126789
6030,31804
60302,59718
60305,2955
60307,28263
60308,20268
60309,6075
6031,54792
60310,52916
60311,71119
60312,61947
60315,50602
60318,103005
60319,165441
60320,81612
60322,73061
60324,114797
60325,67654
60326,140092
60327,131631
60328,140939
60329,165921
6033,27100
60330,18889
60332,61521
60333,86242
60334,89996
60337,25510
60339,73473
60341,15632
60343,29281
60345,48011
60346,75624
60348,102057
60356,12007
60359,72433
6036,18340
60361,11320
60362,10060
60363,24356
60364,63340
60365,70677
60368,47882
60369,84407
6037,78474
60370,52877
60371,15247
60372,51323
60374,44476
60375,10077
60378,50749
60379,37198
6038,83790
60385,104721
60386,137368
60387,140931
60388,137116
60389,140335
60390,158948
60391,160246
60392,8880
60393,6327
60395,9258
60396,1906
60398,80513
60399,46761
604,71351
60403,97334
60404,6728
60405,98161
60406,60798
60407,70514
60408,27225
60409,32240
60410,24709
60411,230162
60412,4623
60413,68948
60415,100161
60418,42281
60419,98445
6042,190626
60421,4634
60422,59761
60424,32422
60425,23614
60426,174981
60427,18883
60432,62775
60433,28190
60434,5537
60435,40674
60438,81858
6044,93786
60440,522219
60442,6522
60443,7944
60444,84816
60445,70552
60446,68363
60447,67767
60448,89499
60449,58779
6045,118186
60451,57412
60452,96873
60453,36180
60456,67623
60457,77825
60458,48273
60460,5866
60461,30783
60462,6154
60463,67059
60465,25625
60466,41022
60467,9482
60469,46269
60472,84267
60473,207417
60474,91917
60479,11499
60481,34958
60482,74600
60483,89415
60484,56754
60485,243620
60486,55431
60487,13248
60488,59073
60489,8548
60490,110180
60491,74345
60492,58282
60496,39285
605,58156
6050,159397
60503,36115
60505,6117
60506,33100
60507,4246
6051,100259
60514,56105
60517,98015
60518,121801
6052,105460
60521,2071
60523,49119
60524,104621
60525,67131
60526,59207
60527,53540
60528,91565
60529,98901
6053,156888
60530,77151
60535,101876
60537,56542
6054,47198
60540,56661
60541,38369
60542,130048
60545,2180
60546,67327
60547,60347
60548,6531
60550,43559
60553,75866
60559,75628
6056,107969
60560,16690
60561,13001
60562,127110
60563,61726
60564,35800
60568,8070
6057,70303
60570,55547
60572,17004
60574,20557
60575,98356
60576,135685
6058,158493
60580,26226
60581,44028
60584,38182
60585,85925
60587,2894
6059,140005
60590,109679
60591,11657
60592,9574
60593,87475
60595,4352
60598,59495
60599,32274
606,30531
6060,144943
60601,87859
60602,65238
60605,118360
60606,9402
60607,66456
60608,3774
6061,13104
60611,21090
60612,25769
60613,179718
60614,8836
60617,54105
60619,159159
6062,22392
60621,32331
60625,59861
60627,68210
60629,47066
60630,14523
60631,80362
60632,70373
60633,27642
60640,6452
60645,66506
60646,46796
60649,1199
6065,77620
60651,141201
60652,214474
60653,5597
60654,4339
60658,19899
60659,37202
6066,105306
60662,175433
60663,17900
60664,5302
60668,29045
60669,21737
6067,50016
60671,7528
60677,99273
6068,49951
60682,4764
60683,5046
60685,126964
60686,11238
60687,130830
6069,47200
60692,301803
60693,9932
60694,3308
60695,18742
60696,155343
60698,4599
6070,87716
60700,19094
60705,23491
60708,277452
6071,48062
60710,5469
60713,4545
60717,41106
60719,101127
6072,44281
60725,5006
60726,11611
60727,11404
60729,65851
6073,84124
60731,46492
60732,5709
60736,247201
60737,4636
6074,882
60740,39287
60741,97896
60742,31401
60743,7914
60745,2643
60747,4449
60749,40748
6075,78766
60750,33291
60751,223958
60756,18286
60757,47411
60758,261337
60759,77388
6076,8470
60760,84504
60761,4687
60765,83283
60767,74778
6077,77283
60770,64624
60771,25980
60773,82584
60774,158274
60776,47935
6078,165094
60780,53019
60783,49882
60786,259322
60790,19379
60791,10610
60792,72116
60795,35577
60796,19760
60797,27698
60799,4744
6080,107505
60802,111427
60804,35931
60805,110183
60808,19172
60809,7306
6081,139641
60811,47369
60813,54653
60815,53183
60816,20994
60819,110464
6082,48521
60820,133435
60826,9568
60829,5990
6083,43236
60830,156225
60832,191592
60833,61775
60837,8701
60838,75885
60839,6598
60840,57996
60842,56785
60846,4418
6085,6326
60857,39323
60858,35104
60859,2345
6086,286512
60860,83741
60866,41975
6087,12768
60870,10718
60871,5427
60872,43379
60875,74022
60880,113053
60881,6229
60883,51355
60885,61561
60890,65509
60893,94743
60894,58829
60895,107846
60898,40278
60899,115393
609,57911
6090,124962
60900,37767
60901,88604
60903,27525
60904,42036
60906,8662
60908,151393
6091,102843
60912,23222
60913,8327
60914,13487
60915,46982
60919,38193
6092,84866
60922,5553
60923,21508
60926,80338
60928,3383
60929,93550
6093,98432
60933,123948
60934,128017
60936,46442
60937,99243
60938,116736
6094,91394
60940,2933
60941,40972
60943,84118
60944,52543
60946,5521
60947,12563
60948,58708
60949,25816
6095,73829
60950,81841
60951,4714
60955,3353
60956,198086
60957,16397
6096,69948
60960,64378
60962,27184
60964,39855
60965,43690
60966,41267
60967,72866
60968,328982
60969,25
6097,72533
60970,56014
60972,25777
60974,41890
60975,87785
60976,8520
60977,45858
60978,38525
60979,110093
6098,216191
60980,1015
60983,60969
60984,58110
60985,44603
60990,76195
60992,56519
60995,2567
60996,141330
610,85225
6100,75007
61004,40749
61007,3343
6101,43570
61014,101208
61016,75458
61017,59732
6102,129755
61021,27468
61025,32788
61028,98836
61029,42516
6103,88229
61034,20478
6104,63028
61040,54852
61041,108897
61043,76436
61045,65902
61048,3975
6105,67920
61050,3176
61052,3625
61053,4909
61054,2145
6106,71490
61061,41498
61062,66072
61063,106355
61064,37622
61068,49631
61069,51820
6107,57378
61071,100960
61072,11211
61074,57546
61076,70870
61077,70190
61078,34225
6108,41243
61080,43933
61081,14305
61082,50190
61083,89378
61084,34297
61085,3782
61087,66951
61089,36864
6109,84962
61090,9887
61092,34615
61093,51782
61094,36247
61096,23490
61097,9496
611,76761
61102,81983
61107,40520
61109,95484
6111,51620
61114,41791
61116,22352
61118,34209
61119,5508
6112,166879
61120,2717
61122,59413
61123,31179
61124,64220
61125,16047
61126,48546
61128,2334
6113,109534
61137,45777
61138,72383
61139,9051
61142,5627
61144,130829
61146,5472
61147,27658
61148,19424
61149,78820
6115,100977
61150,32441
61151,23138
61152,21618
61153,83285
61155,127796
61156,3957
61159,180409
6116,87439
61161,150045
61163,28835
61165,11091
61168,76184
61169,237922
6117,111850
61170,54757
61171,5240
61172,14041
61174,76366
61176,306073
61177,96936
61178,283078
6118,126536
61180,41990
61183,75672
61185,59091
61186,2463
61187,6822
6119,68297
61193,20120
61194,61573
61195,123330
61196,91645
61198,6423
6120,90723
61200,25131
61201,119460
61203,1933
61204,3623
61205,48191
61207,94606
61208,57971
61210,33431
61211,43077
61213,14039
61216,99612
61217,1501
6122,13991
61220,64550
61221,102505
61223,87552
61224,53896
61226,50633
61228,5808
6123,85917
61233,238755
61234,3504
61235,185987
61236,116076
61238,28240
61240,194911
61241,167034
61242,5935
61243,5879
61245,48622
61246,69147
61247,77593
6125,103794
