"gutenberg_author_id","author","gender","nationality","birthdate","deathdate","link","generation"
3004,"Sinclair, May","F","British",1863,1946,"http://en.wikipedia.org/wiki/May_Sinclair",NA
88,"Sinclair, Upton","M","American",1878,1968,"http://en.wikipedia.org/wiki/Upton_Sinclair","Missionary "
4590,"Skeat, Walter W. (Walter William)","M","British",1835,1912,"http://en.wikipedia.org/wiki/Walter_William_Skeat",NA
1047,"Skelton, Oscar D. (Oscar Douglas)","M","Canadian",1878,1941,"http://en.wikipedia.org/wiki/Oscar_D._Skelton",NA
40942,"Slatin, Rudolf Carl, Freiherr von","M","Austrian",1857,1932,"http://en.wikipedia.org/wiki/Rudolf_Carl_von_Slatin",NA
6086,"Sleeman, William","M","British",1788,1856,"http://en.wikipedia.org/wiki/William_Henry_Sleeman",NA
28398,"Slesar, Henry","M","American",1927,2002,"http://en.wikipedia.org/wiki/Henry_Slesar","Greatest"
26426,"Sloane, William Milligan","M","American",1850,1928,"http://en.wikipedia.org/wiki/William_Milligan_Sloane","Progressive "
1993,"Slocum, Joshua","M","American",1844,1909,"http://en.wikipedia.org/wiki/Joshua_Slocum","Progressive "
7172,"Slosson, Edwin E. (Edwin Emery)","M","American",1865,1929,"http://en.wikipedia.org/wiki/Edwin_Emery_Slosson","Missionary "
2507,"Slouschz, Nahum","M","Israeli",1872,1966,"http://en.wikipedia.org/wiki/Nahum_Slouschz",NA
6500,"Smeaton, William Henry Oliphant","M","Scottish",1856,1914,"https://en.wikipedia.org/wiki/William_Henry_Oliphant_Smeaton",NA
224,"Smiles, Samuel","M","British",1812,1904,"http://en.wikipedia.org/wiki/Samuel_Smiles",NA
1158,"Smith, Adam","M","Scottish",1723,1790,"http://en.wikipedia.org/wiki/Adam_Smith",NA
39447,"Smith, Clark Ashton","M","American",1893,1961,"https://en.wikipedia.org/wiki/Clark_Ashton_Smith","Lost "
3258,"Smith, David Eugene","F","American",1860,1944,"http://en.wikipedia.org/wiki/David_Eugene_Smith","Missionary "
9515,"Smith, E. E. (Edward Elmer)","M","American",1890,1965,"http://en.wikipedia.org/wiki/E._E._Smith","Lost "
9504,"Smith, Edgar Fahs","M","American",1854,1928,"http://en.wikipedia.org/wiki/Edgar_Fahs_Smith","Progressive "
444,"Smith, Francis Hopkinson","M","American",1838,1915,"http://en.wikipedia.org/wiki/Francis_Hopkinson_Smith","Gilded "
5016,"Smith, George Adam","M","Scottish",1856,1942,"http://en.wikipedia.org/wiki/George_Adam_Smith",NA
8137,"Smith, George O. (George Oliver)","M","American",1911,1981,"http://en.wikipedia.org/wiki/George_O._Smith","Greatest"
6750,"Smith, Gipsy","M","British",1860,1947,"http://en.wikipedia.org/wiki/Rodney_%22Gipsy%22_Smith",NA
2090,"Smith, Goldwin","M","British",1823,1910,"http://en.wikipedia.org/wiki/Goldwin_Smith",NA
34958,"Smith, Hobart M. (Hobart Muir)","M","American",1912,2013,"http://en.wikipedia.org/wiki/Hobart_Muir_Smith","Greatest"
7100,"Smith, Hugh M. (Hugh McCormick)","M","American",1865,1941,"http://en.wikipedia.org/wiki/Hugh_McCormick_Smith","Missionary "
43052,"Smith, Joseph F. (Joseph Fielding)","M","American",1838,1918,"http://en.wikipedia.org/wiki/Joseph_F._Smith","Gilded "
12,"Smith, Joseph, Jr.","M","American",1805,1844,"http://en.wikipedia.org/wiki/Joseph_Smith%2C_Jr.","Transcendental "
2793,"Smith, Logan Pearsall","M","British",1865,1946,"http://en.wikipedia.org/wiki/Logan_Pearsall_Smith",NA
42305,"Smith, Norman Kemp","M","Scottish",1872,1958,"http://en.wikipedia.org/wiki/Norman_Kemp_Smith",NA
8317,"Smith, Preserved","M","American",1880,1941,"http://en.wikipedia.org/wiki/Preserved_Smith","Missionary "
38116,"Smith, Seba","M","American",1792,1868,"http://en.wikipedia.org/wiki/Seba_Smith","Transcendental "
1377,"Smith, Sydney","M","British",1771,1845,"http://en.wikipedia.org/wiki/Sydney_Smith",NA
838,"Smollett, T. (Tobias)","M","Scottish",1721,1771,"http://en.wikipedia.org/wiki/Tobias_Smollett",NA
9168,"Smoot, Dan","M","American",1913,2003,"http://en.wikipedia.org/wiki/Dan_Smoot","Greatest"
39144,"Smuts, Jan Christiaan","M","South African",1870,1950,"http://en.wikipedia.org/wiki/Jan_Smuts",NA
35175,"Sohl, Jerry","M","American",1913,2002,"http://en.wikipedia.org/wiki/Jerry_Sohl","Greatest"
2481,"Sologub, Fyodor","M","Russian",1863,1927,"http://en.wikipedia.org/wiki/Fyodor_Sologub",NA
32884,"Somerville, Mary","F","Scottish",1780,1872,"http://en.wikipedia.org/wiki/Mary_Somerville",NA
4397,"Sorley, W. R. (William Ritchie)","M","Scottish",1855,1935,"http://en.wikipedia.org/wiki/William_Ritchie_Sorley",NA
270,"Sousa, John Philip","M","Portuguese",1854,1932,"http://en.wikipedia.org/wiki/John_Philip_Sousa",NA
488,"Southey, Robert","M","British",1774,1843,"http://en.wikipedia.org/wiki/Robert_Southey",NA
1307,"Southworth, Emma Dorothy Eliza Nevitte","F","American",1819,1899,"http://en.wikipedia.org/wiki/E._D._E._N._Southworth","Transcendental "
3833,"Souttar, Henry Sessions","M","British",1875,1964,"http://en.wikipedia.org/wiki/Henry_Souttar",NA
41417,"Soyer, Alexis","M","French",1809,1858,"http://en.wikipedia.org/wiki/Alexis_Soyer",NA
6824,"Spargo, John","M","British",1876,1966,"http://en.wikipedia.org/wiki/John_Spargo",NA
35937,"Spear, Ellis","M","American",1834,1917,"http://en.wikipedia.org/wiki/Ellis_Spear","Gilded "
25772,"Spearman, Frank H. (Frank Hamilton)","M","American",1859,1937,"http://en.wikipedia.org/wiki/Frank_H._Spearman","Progressive "
1151,"Speke, John Hanning","M","British",1827,1864,"http://en.wikipedia.org/wiki/John_Hanning_Speke",NA
1405,"Spence, Catherine Helen","F","Australian",1825,1910,"http://en.wikipedia.org/wiki/Catherine_Helen_Spence",NA
5707,"Spence, Lewis","M","Scottish",1874,1955,"http://en.wikipedia.org/wiki/Lewis_Spence",NA
9436,"Spencer, Anna Garlin","F","American",1851,1931,"http://en.wikipedia.org/wiki/Anna_Garlin_Spencer","Progressive "
1887,"Spencer, Herbert","M","British",1820,1903,"http://en.wikipedia.org/wiki/Herbert_Spencer",NA
3364,"Spencer, Len","M","American",1867,1914,"http://en.wikipedia.org/wiki/Len_Spencer","Missionary "
34816,"Spencer, M. Lyle (Matthew Lyle)","M","American",1881,1969,"http://en.wikipedia.org/wiki/Matthew_Lyle_Spencer","Missionary "
37099,"Spielhagen, Friedrich","M","German",1829,1911,"http://en.wikipedia.org/wiki/Friedrich_von_Spielhagen",NA
25486,"Spivak, John L. (John Louis)","M","American",1897,1981,"http://en.wikipedia.org/wiki/John_L._Spivak","Lost "
552,"Spooner, Lysander","M","American",1808,1887,"http://en.wikipedia.org/wiki/Lysander_Spooner","Transcendental "
7989,"Spooner, Shearjashub","M","American",1809,1859,"http://en.wikipedia.org/wiki/Shearjashub_Spooner","Transcendental "
25453,"Sprague, Charles","M","American",1791,1875,"http://en.wikipedia.org/wiki/Charles_Sprague_%28poet%29","Compromise "
38179,"Springer, Rebecca Ruter","F","American",1832,1904,"http://en.wikipedia.org/wiki/Rebecca_Ruter_Springer","Gilded "
2491,"Spyri, Johanna","F","German",1827,1901,"http://en.wikipedia.org/wiki/Johanna_Spyri",NA
35258,"Squire, John Collings, Sir","M","British",1884,1958,"http://en.wikipedia.org/wiki/J._C._Squire",NA
1536,"St. John de Crèvecoeur, J. Hector","M","French",1735,1813,"http://en.wikipedia.org/wiki/Jean_de_Cr%C3%A8vecoeur",NA
36388,"Stace, W. T. (Walter Terence)","M","British",1886,1967,"http://en.wikipedia.org/wiki/Walter_Terence_Stace",NA
219,"Stacpoole, H. De Vere (Henry De Vere)","M","Irish",1863,1951,"http://en.wikipedia.org/wiki/Henry_De_Vere_Stacpoole",NA
771,"Stallman, Richard","M","American",1953,NA,"http://en.wikipedia.org/wiki/Richard_Stallman","Boomers"
1714,"Stanley, Henry M. (Henry Morton)","M","American",1841,1904,"http://en.wikipedia.org/wiki/Henry_Morton_Stanley","Gilded "
3186,"Stanton, Elizabeth Cady","F","American",1815,1902,"http://en.wikipedia.org/wiki/Elizabeth_Cady_Stanton","Transcendental "
5490,"Starr, Frederick","M","American",1858,1933,"http://en.wikipedia.org/wiki/Frederick_Starr","Progressive "
37727,"Starrett, Vincent","M","American",1886,1974,"http://en.wikipedia.org/wiki/Vincent_Starrett","Lost "
6661,"Staunton, Howard","M","British",1810,1874,"http://en.wikipedia.org/wiki/Howard_Staunton",NA
1535,"Staël, Madame de (Anne-Louise-Germaine)","F","French",1766,1817,"http://en.wikipedia.org/wiki/Anne_Louise_Germaine_de_Staël",NA
1145,"Stead, Robert J. C.","M","Canadian",1880,1959,"http://en.wikipedia.org/wiki/Robert_J.C._Stead",NA
9288,"Stead, W. T. (William Thomas)","M","British",1849,1912,"http://en.wikipedia.org/wiki/William_Thomas_Stead",NA
1973,"Steel, Flora Annie Webster","F","British",1847,1929,"http://en.wikipedia.org/wiki/Flora_Annie_Steel",NA
6032,"Stein, Gertrude","F","American",1874,1946,"http://en.wikipedia.org/wiki/Gertrude_Stein","Missionary "
26537,"Steiner, Rudolf","M","Austrian",1861,1925,"http://en.wikipedia.org/wiki/Rudolf_Steiner",NA
38818,"Steinheil, Marguerite","F","French",1869,1954,"http://en.wikipedia.org/wiki/Marguerite_Steinheil",NA
418,"Stendhal","M","French",1783,1842,"http://en.wikipedia.org/wiki/Stendhal",NA
3802,"Stephen, Leslie","M","British",1832,1904,"http://en.wikipedia.org/wiki/Leslie_Stephen",NA
35077,"Stephens, H. Morse (Henry Morse)","M","Indian",1857,1919,"http://en.wikipedia.org/wiki/H._Morse_Stephens",NA
26503,"Stepniak, S.","M","Russian",1851,1895,"http://en.wikipedia.org/wiki/Sergei_Kravchinski",NA
419,"Sterne, Laurence","M","Irish",1713,1768,"http://en.wikipedia.org/wiki/Laurence_Sterne",NA
24909,"Stevens, George Alexander","M","British",1710,1780,"http://en.wikipedia.org/wiki/George_Alexander_Stevens",NA
35315,"Stevens, N. M. (Nettie Maria)","F","American",1861,1912,"http://en.wikipedia.org/wiki/Nettie_Stevens","Missionary "
8858,"Stevenson, Adlai E. (Adlai Ewing)","M","American",1835,1914,"http://en.wikipedia.org/wiki/Adlai_E._Stevenson_I","Gilded "
8196,"Stevenson, James","M","Indian",1840,1888,"https://en.wikipedia.org/wiki/James_Stevenson_%28geologist%29",NA
35,"Stevenson, Robert Louis","M","Scottish",1850,1894,"http://en.wikipedia.org/wiki/Robert_Louis_Stevenson",NA
1908,"Stevenson, Sara Yorke","F","American",1847,1921,"http://en.wikipedia.org/wiki/Sara_Yorke_Stevenson#External_links","Progressive "
6909,"Steward, T. G. (Theophilus Gould)","M","American",1843,1924,"http://en.wikipedia.org/wiki/Theophilus_Gould_Steward","Progressive "
2329,"Stifter, Adalbert","M","German",1805,1868,"http://en.wikipedia.org/wiki/Adalbert_Stifter",NA
4020,"Stillman, William James","M","American",1828,1901,"http://en.wikipedia.org/wiki/William_James_Stillman","Gilded "
221,"Stockton, Frank Richard","M","American",1834,1902,"http://en.wikipedia.org/wiki/Frank_R._Stockton","Gilded "
1170,"Stoddard, Charles Warren","M","American",1843,1909,"http://en.wikipedia.org/wiki/Charles_Warren_Stoddard","Progressive "
457,"Stoddard, Elizabeth","F","American",1823,1902,"http://en.wikipedia.org/wiki/Elizabeth_Drew_Stoddard","Gilded "
8124,"Stoddard, Richard Henry","M","American",1825,1903,"http://en.wikipedia.org/wiki/Richard_Henry_Stoddard","Gilded "
190,"Stoker, Bram","M","Irish",1847,1912,"http://en.wikipedia.org/wiki/Bram_Stoker",NA
41599,"Stokes, George Thomas","M","Irish",1843,1898,"http://en.wikipedia.org/wiki/George_Thomas_Stokes",NA
3041,"Story, William Wetmore","M","American",1819,1895,"http://en.wikipedia.org/wiki/William_Wetmore_Story","Transcendental "
279,"Stout, Rex","M","American",1886,1975,"http://en.wikipedia.org/wiki/Rex_Stout","Lost "
115,"Stowe, Harriet Beecher","F","American",1811,1896,"http://en.wikipedia.org/wiki/Harriet_Beecher_Stowe","Transcendental "
576,"Strachey, Lytton","M","British",1880,1932,"http://en.wikipedia.org/wiki/Lytton_Strachey",NA
34331,"Strasburger, Eduard","M","German",1844,1912,"http://en.wikipedia.org/wiki/Eduard_Strasburger",NA
1626,"Stratemeyer, Edward","M","American",1862,1930,"http://en.wikipedia.org/wiki/Edward_Stratemeyer","Missionary "
71,"Stratton-Porter, Gene","F","American",1863,1924,"http://en.wikipedia.org/wiki/Gene_Stratton_Porter","Missionary "
40946,"Street, George Edmund","M","British",1824,1881,"http://en.wikipedia.org/wiki/George_Edmund_Street",NA
5321,"Streeter, Edward","M","American",1891,1976,"http://en.wikipedia.org/wiki/Edward_Streeter","Lost "
2440,"Stretton, Hesba","F","British",1832,1911,"http://en.wikipedia.org/wiki/Hesba_Stretton",NA
35719,"Strickland, Agnes","F","British",1796,1874,"http://en.wikipedia.org/wiki/Agnes_Strickland",NA
1609,"Strindberg, August","M","Swedish",1849,1912,"http://en.wikipedia.org/wiki/August_Strindberg",NA
3855,"Strong, James","M","American",1822,1894,"http://en.wikipedia.org/wiki/James_Strong_(theologian)","Gilded "
8616,"Strunsky, Simeon","M","American",1879,1948,"http://en.wikipedia.org/wiki/Simeon_Strunsky","Missionary "
2927,"Stuart, John McDouall","M","Scottish",1815,1866,"http://en.wikipedia.org/wiki/John_McDouall_Stuart",NA
25611,"Stuck, Hudson","M","British",1863,1920,"http://en.wikipedia.org/wiki/Hudson_Stuck",NA
25266,"Studd, C. T. (Charles Thomas)","M","British",1860,1931,"http://en.wikipedia.org/wiki/Charles_Studd",NA
3989,"Sturge, Joseph","M","British",1793,1859,"http://en.wikipedia.org/wiki/Joseph_Sturge",NA
1448,"Sturt, Charles","M","British",1795,1869,"http://en.wikipedia.org/wiki/Charles_Sturt",NA
26152,"Su, Manshu","M","Chinese",1884,1918,"http://en.wikipedia.org/wiki/Su_Manshu",NA
1186,"Sue, Eugène","M","French",1804,1857,"http://en.wikipedia.org/wiki/Eugène_Sue",NA
37903,"Suematsu, Kencho","M","Japanese",1855,1920,"http://en.wikipedia.org/wiki/Suematsu_Kench%C5%8D",NA
31574,"Sullivan, Alan","M","Canadian",1868,1947,"http://en.wikipedia.org/wiki/Alan_Sullivan",NA
422,"Sullivan, Arthur","M","British",1842,1900,"http://en.wikipedia.org/wiki/Arthur_Sullivan",NA
7616,"Sully, James","M","British",1842,1923,"http://en.wikipedia.org/wiki/James_Sully",NA
522,"Summerhayes, Martha","F","American",1844,1926,"http://en.wikipedia.org/wiki/Martha_Summerhayes","Progressive "
1986,"Sumner, Charles","M","American",1811,1874,"http://en.wikipedia.org/wiki/Charles_Sumner","Transcendental "
8140,"Sumner, William Graham","M","American",1840,1910,"http://en.wikipedia.org/wiki/William_Graham_Sumner","Gilded "
6028,"Surtees, Robert Smith","M","British",1805,1864,"http://en.wikipedia.org/wiki/Robert_Smith_Surtees",NA
1460,"Sutro, Alfred","M","British",1863,1933,"http://en.wikipedia.org/wiki/Alfred_Sutro",NA
7643,"Suttner, Bertha von","F","Austrian",1843,1914,"http://en.wikipedia.org/wiki/Bertha_von_Suttner",NA
1794,"Sweet, Henry","M","British",1845,1912,"http://en.wikipedia.org/wiki/Henry_Sweet",NA
832,"Swinburne, Algernon Charles","M","British",1837,1909,"http://en.wikipedia.org/wiki/Algernon_Swinburne",NA
5786,"Swinnerton, Frank","M","British",1884,1982,"http://en.wikipedia.org/wiki/Frank_Arthur_Swinnerton",NA
1504,"Symonds, John Addington","M","British",1840,1893,"http://en.wikipedia.org/wiki/John_Addington_Symonds",NA
347,"Symons, Arthur","M","British",1865,1945,"http://en.wikipedia.org/wiki/Arthur_Symons",NA
504,"Synge, J. M. (John Millington)","M","Irish",1871,1909,"http://en.wikipedia.org/wiki/John_Millington_Synge",NA
942,"Tagore, Rabindranath","M","Indian",1861,1941,"http://en.wikipedia.org/wiki/Rabindranath_Tagore",NA
36415,"Talbot, William Henry Fox","M","British",1800,1877,"http://en.wikipedia.org/wiki/William_Fox_Talbot",NA
1821,"Talmage, James E. (James Edward)","M","British",1862,1933,"http://en.wikipedia.org/wiki/James_E._Talmage",NA
5422,"Tamayo y Baus, Manuel","M","Spanish",1829,1898,"http://en.wikipedia.org/wiki/Manuel_Tamayo_y_Baus",NA
35363,"Tanizaki, Jun'ichiro","M","Japanese",1886,1965,"http://en.wikipedia.org/wiki/Jun%27ichir%C5%8D_Tanizaki",NA
5176,"Tappan, Eva March","F","American",1854,1930,"http://en.wikipedia.org/wiki/Eva_March_Tappan","Progressive "
1478,"Tarbell, F. B. (Frank Bigelow)","M","Greek",1853,1920,"http://en.wikipedia.org/wiki/Frank_Bigelow_Tarbell",NA
4022,"Tarbell, Ida M. (Ida Minerva)","F","American",1857,1944,"http://en.wikipedia.org/wiki/Ida_M._Tarbell","Progressive "
169,"Tarkington, Booth","M","American",1869,1946,"http://en.wikipedia.org/wiki/Booth_Tarkington","Missionary "
37006,"Tarn, W. W. (William Woodthorpe)","M","British",1869,1957,"http://en.wikipedia.org/wiki/William_Woodthorpe_Tarn",NA
40560,"Tawney, R. H. (Richard Henry)","M","British",1880,1962,"http://en.wikipedia.org/wiki/R._H._Tawney",NA
167,"Taylor, Bayard","M","American",1825,1878,"http://en.wikipedia.org/wiki/Bayard_Taylor","Gilded "
2055,"Taylor, Frederick Winslow","M","American",1856,1915,"http://en.wikipedia.org/wiki/Frederick_Winslow_Taylor","Progressive "
32659,"Taylor, George A. (George Augustine)","M","Australian",1872,1928,"http://en.wikipedia.org/wiki/George_Augustine_Taylor",NA
25841,"Taylor, James Hudson","M","Chinese",1832,1905,"http://en.wikipedia.org/wiki/Hudson_Taylor",NA
9122,"Taylor, Robt. L. (Robert Love)","M","American",1850,1912,"http://en.wikipedia.org/wiki/Robert_Love_Taylor","Progressive "
1124,"Taylor, Tom","M","British",1817,1880,"http://en.wikipedia.org/wiki/Tom_Taylor",NA
1645,"Taylor, Zachary","M","American",1784,1850,"http://en.wikipedia.org/wiki/Zachary_Taylor","Compromise "
223,"Teasdale, Sara","F","American",1884,1933,"http://en.wikipedia.org/wiki/Sara_Teasdale","Lost "
1289,"Tegnér, Esaias","M","Swedish",1782,1846,"http://en.wikipedia.org/wiki/Esaias_Tegnér",NA
7213,"Temple, Frederick","M","British",1821,1902,"http://en.wikipedia.org/wiki/Frederick_Temple",NA
42461,"Temple, William","M","British",1881,1944,"http://en.wikipedia.org/wiki/William_Temple_%28bishop%29",NA
5125,"Tennent, James Emerson, Sir","M","Irish",1804,1869,"http://en.wikipedia.org/wiki/James_Emerson_Tennent",NA
74,"Tenniel, John","M","British",1820,1914,"http://en.wikipedia.org/wiki/John_Tenniel",NA
2987,"Tennyson, Alfred Tennyson, Baron","M","British",1809,1892,"http://en.wikipedia.org/wiki/Alfred_Tennyson%2C_1st_Baron_Tennyson",NA
39461,"Tennyson, Hallam Tennyson, Baron","M","British",1852,1928,"http://en.wikipedia.org/wiki/Hallam_Tennyson,_2nd_Baron_Tennyson",NA
891,"Terhune, Albert Payson","M","American",1872,1942,"http://en.wikipedia.org/wiki/Albert_Payson_Terhune","Missionary "
9446,"Terman, Lewis M. (Lewis Madison)","M","American",1877,1956,"http://en.wikipedia.org/wiki/Lewis_Terman","Missionary "
4316,"Terry, Ellen","F","British",1847,1928,"http://en.wikipedia.org/wiki/Ellen_Terry",NA
5067,"Tesla, Nikola","M","Serbian",1856,1943,"http://en.wikipedia.org/wiki/Nikola_Tesla",NA
25714,"Tevis, Walter S.","M","American",1928,1984,"http://en.wikipedia.org/wiki/Walter_Tevis","Silent"
42314,"Thayer, Alexander Wheelock","M","American",1817,1897,"http://en.wikipedia.org/wiki/Alexander_Wheelock_Thayer","Transcendental "
26421,"Thayer, Ella Cheever","F","American",1849,1925,"http://en.wikipedia.org/wiki/Ella_Cheever_Thayer_%28author%29","Progressive "
1340,"Theuriet, André","M","French",1833,1907,"http://en.wikipedia.org/wiki/Andr%C3%A9_Theuriet",NA
34185,"Thieme, Richard","M","British",1944,NA,"https://en.wikipedia.org/wiki/Richard_Thieme",NA
1607,"Thoma, Ludwig","M","German",1867,1921,"http://en.wikipedia.org/wiki/Ludwig_Thoma",NA
4763,"Thomas, Augustus","M","American",1857,1934,"http://en.wikipedia.org/wiki/Augustus_Thomas","Progressive "
3046,"Thomas, Calvin","M","American",1854,1919,"http://en.wikipedia.org/wiki/Calvin_Thomas_(linguist)","Progressive "
1415,"Thomas, Cyrus","M","American",1825,1910,"http://en.wikipedia.org/wiki/Cyrus_Thomas","Gilded "
6876,"Thomas, Edward","M","British",1878,1917,"http://en.wikipedia.org/wiki/Edward_Thomas_%28poet%29",NA
5798,"Thomas, William Isaac","M","American",1863,1947,"http://en.wikipedia.org/wiki/William_I._Thomas","Missionary "
44617,"Thompson, Alexander M. (Alexander Mattock)","M","British",1861,1948,"http://en.wikipedia.org/wiki/Alexander_M._Thompson",NA
608,"Thompson, Francis","M","British",1859,1907,"http://en.wikipedia.org/wiki/Francis_Thompson",NA
1388,"Thompson, Maurice","M","American",1844,1901,"http://en.wikipedia.org/wiki/Maurice_Thompson","Progressive "
36308,"Thompson, Silvanus P. (Silvanus Phillips)","M","British",1851,1916,"http://en.wikipedia.org/wiki/Silvanus_P._Thompson",NA
569,"Thomson, James","M","Scottish",1834,1882,"http://en.wikipedia.org/wiki/James_Thomson_%28B.V.%29",NA
54,"Thoreau, Henry David","M","American",1817,1862,"http://en.wikipedia.org/wiki/Henry_David_Thoreau","Transcendental "
33314,"Thorndike, Edward L. (Edward Lee)","M","American",1874,1949,"http://en.wikipedia.org/wiki/Edward_Thorndike","Missionary "
36412,"Thursfield, James R. (James Richard)","M","British",1840,1923,"http://en.wikipedia.org/wiki/James_Thursfield",NA
7023,"Thurston, E. Temple (Ernest Temple)","M","British",1879,1933,"http://en.wikipedia.org/wiki/E._Temple_Thurston",NA
37835,"Thurston, Edgar","M","British",1855,1935,"http://en.wikipedia.org/wiki/Edgar_Thurston",NA
1793,"Thurston, Katherine Cecil","F","Irish",1875,1911,"http://en.wikipedia.org/wiki/Katherine_Thurston",NA
36053,"Thwing, Charles Franklin","M","American",1853,1937,"http://en.wikipedia.org/wiki/Charles_Franklin_Thwing","Progressive "
6923,"Thérèse, de Lisieux, Saint","F","French",1873,1897,"http://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_de_Lisieux",NA
1435,"Tilden, J. H. (John Henry)","M","American",1851,1940,"http://en.wikipedia.org/wiki/John_Henry_Tilden","Progressive "
441,"Timrod, Henry","M","American",1828,1867,"http://en.wikipedia.org/wiki/Henry_Timrod","Gilded "
3806,"Tissandier, Gaston","M","French",1843,1899,"http://en.wikipedia.org/wiki/Gaston_Tissandier",NA
424,"Tocqueville, Alexis de","M","French",1805,1859,"http://en.wikipedia.org/wiki/Alexis_de_Tocqueville",NA
37568,"Todd, David P. (David Peck)","M","American",1855,1939,"http://en.wikipedia.org/wiki/David_Peck_Todd","Progressive "
8873,"Todhunter, I. (Isaac)","M","British",1820,1884,"http://en.wikipedia.org/wiki/Isaac_Todhunter",NA
7234,"Todhunter, John","M","Irish",1839,1916,"http://en.wikipedia.org/wiki/John_Todhunter",NA
40704,"Tolstoy, Aleksey Konstantinovich, graf","M","Russian",1817,1875,"http://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy",NA
136,"Tolstoy, Leo, graf","M","Russian",1828,1910,"http://en.wikipedia.org/wiki/Leo_Tolstoy",NA
5787,"Tomlinson, H. M. (Henry Major)","M","British",1873,1958,"http://en.wikipedia.org/wiki/H._M._Tomlinson",NA
32898,"Tompkins, Cydnor Bailey","M","American",1810,1862,"http://en.wikipedia.org/wiki/Cydnor_B._Tompkins","Transcendental "
26592,"Toomer, Jean","M","American",1894,1967,"http://en.wikipedia.org/wiki/Jean_Toomer","Lost "
1925,"Tourgée, Albion Winegar","M","American",1838,1905,"http://en.wikipedia.org/wiki/Albion_W._Tourgée","Gilded "
36292,"Tourzel, Louise Elisabeth, Duchesse de","F","French",1749,1832,"http://en.wikipedia.org/wiki/Louise_%C3%89lisabeth_de_Cro%C3%BF",NA
6862,"Tout, T. F. (Thomas Frederick)","M","British",1855,1929,"http://en.wikipedia.org/wiki/Thomas_Frederick_Tout",NA
5728,"Tower, G. B. N. (George Bates Nichols)","M","American",1834,1889,"http://en.wikipedia.org/wiki/George_Bates_Nichols_Tower","Gilded "
2119,"Townsend, George Alfred","M","American",1841,1914,"http://en.wikipedia.org/wiki/George_Alfred_Townsend","Gilded "
8367,"Townsend, Mary Ashley","F","American",1832,1901,"http://en.wikipedia.org/wiki/Mary_Ashley_Townsend","Gilded "
3329,"Toynbee, Arnold","M","British",1889,1975,"http://en.wikipedia.org/wiki/Arnold_J._Toynbee",NA
31096,"Tozer, A. W. (Aiden Wilson)","M","American",1897,1963,"http://en.wikipedia.org/wiki/Aiden_Wilson_Tozer","Lost "
1627,"Tracy, Louis","M","British",1863,1928,"http://en.wikipedia.org/wiki/Louis_Tracy",NA
2715,"Traill, Catharine Parr Strickland","F","Canadian",1802,1899,"http://en.wikipedia.org/wiki/Catharine_Parr_Traill",NA
2254,"Traill, H. D. (Henry Duff)","M","British",1842,1900,"http://en.wikipedia.org/wiki/Henry_Duff_Traill",NA
1756,"Train, Arthur Cheney","M","American",1875,1945,"http://en.wikipedia.org/wiki/Arthur_Cheney_Train","Missionary "
43394,"Tree, Iris","F","British",1897,1968,"https://en.wikipedia.org/wiki/Iris_Tree",NA
25652,"Treitschke, Heinrich von","M","German",1834,1896,"http://en.wikipedia.org/wiki/Heinrich_von_Treitschke",NA
39440,"Trelawny, Edward John","M","British",1792,1881,"http://en.wikipedia.org/wiki/Edward_John_Trelawny",NA
1236,"Tressell, Robert","M","Irish",1870,1911,"http://en.wikipedia.org/wiki/Robert_Tressell",NA
985,"Trevelyan, George Otto","M","British",1838,1928,"http://en.wikipedia.org/wiki/George_Otto_Trevelyan",NA
37074,"Trevena, John","M","British",1870,NA,"http://en.wikipedia.org/wiki/Ernest_George_Henham",NA
324,"Trollope, Anthony","M","British",1815,1882,"http://en.wikipedia.org/wiki/Anthony_Trollope",NA
37666,"Trollope, Frances Eleanor","F","British",1835,1913,"http://en.wikipedia.org/wiki/Frances_Eleanor_Trollope",NA
3479,"Trollope, Frances Milton","F","British",1780,1863,"http://en.wikipedia.org/wiki/Frances_Trollope",NA
2030,"Trotsky, Leon","M","Russian",1879,1940,"http://en.wikipedia.org/wiki/Leon_Trotsky",NA
25170,"Trotter, I. Lilias (Isabella Lilias)","M","British",1853,1928,"http://en.wikipedia.org/wiki/Lilias_Trotter",NA
33108,"Trotter, James M.","M","American",1842,1892,"http://en.wikipedia.org/wiki/James_Monroe_Trotter","Gilded "
9020,"Trowbridge, J. T. (John Townsend)","M","American",1827,1916,"http://en.wikipedia.org/wiki/John_Townsend_Trowbridge","Gilded "
31442,"Trueba, Antonio de","M","Spanish",1819,1889,"http://en.wikipedia.org/wiki/Antonio_de_Trueba",NA
7917,"Trumbull, J. Hammond (James Hammond)","M","American",1821,1897,"http://en.wikipedia.org/wiki/James_Hammond_Trumbull","Transcendental "
3455,"Tucker, Sophie","F","American",1884,1966,"http://en.wikipedia.org/wiki/Sophie_Tucker","Lost "
35048,"Tuke, Daniel Hack","M","British",1827,1895,"http://en.wikipedia.org/wiki/Daniel_Hack_Tuke",NA
6801,"Tupper, Martin Farquhar","M","British",1810,1889,"http://en.wikipedia.org/wiki/Martin_Farquhar_Tupper",NA
